record Time,Original_Count,Filtered_Count,Avg_Current,Avg_Voltage,Avg_Resistance,Avg_Temperature,Avg_Current_Scaled,Avg_Voltage_Scaled,Avg_Resistance_Scaled,Avg_Temperature_Scaled
2025-02-07 07:00:00,331,331,39.24500604229607,113.09697885196374,2.881878349016465,836.1762811482133,0.9547690916336158,0.9868289040616036,0.5996221256891707,0.349278114040502
2025-02-07 08:00:00,338,338,39.222715976331365,113.04437869822485,2.882208221497471,836.965748623278,0.9500097872703279,0.9829036895926164,0.6137463122598545,0.36023775297732424
2025-02-07 09:00:00,344,344,38.89596802325581,112.09476744186045,2.8820288083121497,837.0950739660929,0.8802435980975222,0.9120402494989333,0.606064358024114,0.36203308857682426
2025-02-07 10:00:00,334,334,35.508505988023956,102.51107784431137,2.887155078877994,789.079622005988,0.15696342161532367,0.19687053229017734,0.8255564528572389,-0.30453270861189397
2025-02-07 11:00:00,324,324,37.96420061728395,108.79783950617283,2.867684065311563,773.9835540394724,0.6812955695078642,0.6660115154269993,-0.008136092498364408,-0.5141011322701
2025-02-07 12:00:00,338,338,32.501366863905325,93.13934911242603,2.865523471539914,816.0188188722148,-0.4851114101547622,-0.5024818954693432,-0.10064647542322207,0.06944580250740551
2025-02-07 13:00:00,345,320,24.994259375,71.5578125,2.8731860376135776,758.5346923828125,-2.0880052501368356,-2.112974522441144,0.22744246520192868,-0.7285671503008349
2025-02-07 14:00:00,349,349,35.467134670487106,102.1295128939828,2.8796793465248864,742.1620483398438,0.14812994878577332,0.1683967701920141,0.5054671923472238,-0.9558574096460216
2025-02-07 15:00:00,341,341,35.852624633431084,103.46275659824047,2.8859353941149415,781.1444281524927,0.2304385460572268,0.26788825655945203,0.7733330752107025,-0.41469159707132003
2025-02-07 16:00:00,326,326,44.27769018404908,126.49171779141105,2.8586336826803986,835.3336127345548,2.029331887132853,1.9863929615055647,-0.39564732844274925,0.3375799227294474
2025-02-07 17:00:00,356,356,37.05031460674157,106.19016853932584,2.8676297799362036,924.7492941524206,0.4861655198970024,0.4714176391384369,-0.010460435430205424,1.578876891359335
2025-02-07 18:00:00,352,352,35.098082386363636,100.68664772727271,2.8686640213054386,917.9957280592484,0.06933107269041022,0.06072493224869049,0.03382279187523692,1.485121735821023
2025-02-07 19:00:00,352,341,25.828035190615836,74.2217008797654,2.8730192100649976,813.65503985721,-1.9099800758933887,-1.9141854986689502,0.22029939156908615,0.03663106934975964
2025-02-07 20:00:00,346,336,36.85192559523809,106.04642857142856,2.860675299423164,813.906386239188,0.4438061258255809,0.4606912407981797,-0.308231198146828,0.04012033987902337
2025-02-07 21:00:00,360,345,34.865420289855074,99.91420289855073,2.854939167008273,754.9513325124547,0.01965379794217432,0.0030822942966279646,-0.5538358153462217,-0.7783124933329852
2025-02-07 22:00:00,360,346,43.35199421965318,123.37803468208094,2.8325579697081062,832.6140463062793,1.831680213539617,1.754038621758712,-1.5121340200915103,0.29982603538132224
2025-02-07 23:00:00,360,331,36.535226586102716,104.83836858006042,2.8698291380113026,925.0473144162457,0.37618555536994935,0.37054141764250087,0.08370972297073509,1.5830141035821848
2025-02-08 00:00:00,346,329,35.35796960486322,101.72857142857141,2.8706633032267304,921.1685919022487,0.12482136935110244,0.13847706218009556,0.11942626742921504,1.5291684422570677
2025-02-08 01:00:00,326,313,36.981693290734825,106.06102236421725,2.8560663732457034,888.2261801040211,0.47151371360793076,0.4617802826077515,-0.5055721009782973,1.0718513894081352
2025-02-08 02:00:00,325,285,32.60645263157895,93.55684210526316,2.843228210664261,759.0179216351426,-0.4626738295123147,-0.47132705238048495,-1.0552651307579342,-0.7218588079098914
2025-02-08 03:00:00,343,325,34.809036923076924,100.30707692307692,2.8571260461562824,754.4917219426081,0.007614999853867709,0.032399980575920535,-0.46019996854919487,-0.7846929536510647
2025-02-08 04:00:00,336,335,41.94822686567164,120.23074626865673,2.863394802988892,830.3954099740555,1.5319522493682871,1.5191765321957726,-0.19178991263902087,0.2690262191744608
2025-02-08 05:00:00,330,330,39.77995757575758,113.62636363636362,2.8591842313233062,912.3852023037997,1.0689902505742148,1.026333518928377,-0.37207442619594316,1.407234630313074
2025-02-08 06:00:00,333,333,35.04397297297297,100.52042042042044,2.8683201826947307,918.0279146944796,0.057777801935047224,0.04832044702158973,0.019100615981585866,1.4855685609428502
